county_state,year,population,median_income,prop_female,prop_male,prop_white,prop_black,prop_native,prop_asian,prop_hawaiin_islander,prop_other_race,prop_multi_racial,prop_poverty
"Santa Rosa County, Florida",2015,167040,59682,0.48700909961685823,0.5129909003831418,0.8465457375478928,0.04837763409961686,0.00359794061302682,0.018911637931034484,0.0016223659003831417,0.024407327586206895,0.05653735632183908,0.13071785163108338
"Sarasota County, Florida",2015,405549,56286,0.5271076984532079,0.4728923015467921,0.9151939716285825,0.04967833726627362,0.0010307015921627227,0.014299135246295763,1.7260552978801575e-4,0.005466663707714727,0.014158585029182663,0.08848707416283502
"Seminole County, Florida",2015,449144,57074,0.5166026931229183,0.4833973068770817,0.7887848885880697,0.11644372406177084,0.0021752489179416848,0.0424874873091926,8.482802842740858e-4,0.02134950038295068,0.027910870455800367,0.11483950428602895
"Sumter County, Florida",2015,118891,51335,0.49194640469001016,0.5080535953099898,0.918850039111455,0.051702820230294974,0.004819540587597043,0.0013541815612619964,0,0.013760503318165378,0.009512915191225576,0.08126861909345066
"Volusia County, Florida",2015,517887,42175,0.5134479143133541,0.48655208568664593,0.8371710431039976,0.10955864889444995,0.00233641701761195,0.01761001917406693,9.210503449594217e-4,0.012998974679804667,0.019403846785109494,0.16025391584615686
"Barrow County, Georgia",2015,75370,53156,0.5048958471540401,0.49510415284595993,0.8020432532837999,0.1062226350006634,7.297333156428287e-4,0.032718588297731194,0,0.029016850205652117,0.029268939896510547,0.18384070253173004
"Bartow County, Georgia",2015,102747,50572,0.5022141765696322,0.4977858234303678,0.7995172608445988,0.11388167051106116,0.007494136081832073,0.007951570362151692,0,0.05766591725305848,0.013489444947297731,0.11206820260184666
"Bibb County, Georgia",2015,153721,38605,0.5320808477696606,0.46791915223033936,0.4112450478464231,0.5491507341222084,0.0012685319507419286,0.018852336375641585,0,0.010714216014727981,0.008769133690257024,0.2644677743040861
"Bulloch County, Georgia",2015,72651,33477,0.5109083150954563,0.48909168490454363,0.6552008919354173,0.28950737085518435,0.004156859506407345,0.021582634788234162,0,0.015760278592173542,0.01379196432258331,0.33332313762674537
"Carroll County, Georgia",2015,114545,43410,0.5029115194901567,0.4970884805098433,0.7601553974420533,0.19326029071543935,0.0017722292548779956,0.006739709284560653,4.627002488105112e-4,0.016430223929460037,0.021179449124798116,0.22319965424717725
"Catoosa County, Georgia",2015,66050,51012,0.5093565480696443,0.4906434519303558,NA,NA,NA,NA,NA,NA,NA,0.09502705015741052
"Chatham County, Georgia",2015,286956,49252,0.5181909421653494,0.4818090578346506,0.5283388394039504,0.3943879897963451,0.0036242490137860855,0.030419297732056483,0,0.014754875311894506,0.02847474874196741,0.17168592918730508
"Cherokee County, Georgia",2015,235900,74104,0.5094489190334888,0.49055108096651123,0.8752734209410767,0.06514624841034336,0.0014497668503603222,0.017927087749046205,0,0.015570156846121237,0.024633319203052142,0.1025237470008853
"Clarke County, Georgia",2015,123912,31284,0.5317564077732584,0.46824359222674156,0.6308912776809349,0.2723787849441539,4.680741171153722e-4,0.04033507650590742,0.0020740525534250114,0.030981664406998514,0.022871069791464912,0.38597544290165686
"Clayton County, Georgia",2015,273955,42120,0.5265098282564655,0.4734901717435345,0.20102206566771916,0.6701721085579748,6.935445602379952e-4,0.05297585369860013,0,0.05368034896242083,0.021456078553047032,0.2327011444990627
"Cobb County, Georgia",2015,741334,70246,0.516559337626495,0.4834406623735051,0.5947251845996542,0.2689395063493648,0.0014878583742280807,0.05119824532531895,6.690641465250481e-4,0.055820992966732944,0.027159148238176046,0.11066542275777888
"Columbia County, Georgia",2015,144052,75440,0.5143628689639852,0.48563713103601475,0.7469455474412018,0.16326048926776443,0.0027004137394829645,0.02894787993224669,0,0.013453475133979396,0.04469219448532474,0.11981164980816184
"Coweta County, Georgia",2015,138427,67351,0.508520736561509,0.491479263438491,0.7628425090480904,0.18476886734524334,9.535711963706503e-4,0.016217934362515982,0,0.010200322191479986,0.02501679585629971,0.10856121329273521
"DeKalb County, Georgia",2015,734871,54057,0.5263127814269444,0.4736872185730557,0.3482597625977893,0.5402526429808769,0.00805175330091948,0.059681222962941795,9.525481342984007e-5,0.022916947328170522,0.020742416015872175,0.1732937036108568
"Dougherty County, Georgia",2015,91332,35645,0.544332763981956,0.45566723601804404,0.28516839661892873,0.6916852800770814,0.003722682082950116,0.005047518941882363,4.379625979941313e-5,0.0028139096921122935,0.011518416327245653,0.2773201286995413
"Douglas County, Georgia",2015,140733,59329,0.5118344666851413,0.4881655333148586,0.4732223430183397,0.4427604044538239,3.6238835241201423e-4,0.017074886487177848,0,0.040992517746370784,0.02558745994187575,0.1442133815551537
"Fayette County, Georgia",2015,110714,78557,0.5162490741911592,0.48375092580884077,0.6945734053507235,0.2170728182524342,8.941958559893058e-4,0.04065429846270571,0,0.013981971566378235,0.032823310511769066,0.08062257941342255
"Floyd County, Georgia",2015,96504,40510,0.5082069137030589,0.4917930862969411,0.7662791179640223,0.14990052225814474,0.0015128906573820774,0.01676614440852193,0,0.043884191328856834,0.021657133383072204,0.18857501841341362
"Forsyth County, Georgia",2015,212438,94537,0.5000988523710447,0.49990114762895527,0.8346435195209897,0.03013585140135004,0.0016287104943560004,0.10192150180287896,7.484536664815146e-4,0.007385684293770418,0.023536278820173416,0.06471192587577469
"Fulton County, Georgia",2015,1010562,60291,0.5158505861095113,0.48414941389048866,0.4530627512215975,0.44215990706161523,0.004303545947700388,0.0683095149035883,4.759727755446969e-4,0.014219810362946558,0.01746849772700735,0.15288667614886575
"Glynn County, Georgia",2015,83579,46125,0.5243063448952489,0.4756936551047512,0.6866198446978308,0.2660835855896816,0.0036492420344823463,0.00393639550604817,4.666243912944639e-4,0.010648607903899305,0.028595699876763303,0.17231113217406097
"Gwinnett County, Georgia",2015,895823,61732,0.5106991001570623,0.48930089984293773,0.516306234602148,0.26613069769362924,0.003145710704011842,0.11370996279398944,6.50798204556034e-4,0.07086109644427527,0.029195499557390245,0.12648671987262952
"Hall County, Georgia",2015,193535,55009,0.5009998191541581,0.49900018084584186,0.8472782700803472,0.07537654687782572,0.00144676673469915,0.017996744774846928,0,0.04246260366342006,0.01543906786886093,0.1734791296046076
"Henry County, Georgia",2015,217739,65342,0.5254410096491671,0.4745589903508329,0.5048613247971195,0.4129714933934665,0,0.03062382026187316,3.5822705165358524e-4,0.017158157243305057,0.03402697725258222,0.09537534874267871
"Houston County, Georgia",2015,150033,55044,0.5182859770850413,0.4817140229149587,0.6193504095765598,0.2932154925916298,0.001772943285810455,0.03131977631587717,0,0.011564122559703531,0.04277725567041917,0.16441627318604304
"Liberty County, Georgia",2015,62467,36573,0.47314582099348457,0.5268541790065154,0.48497606736356796,0.40981638305025053,0.008852674211983928,0.02578961691773256,0.005266780860294236,0.017337154017321145,0.047961323578849635,0.2314971610718199
"Lowndes County, Georgia",2015,112865,34455,0.511230230806716,0.488769769193284,0.5847782749302264,0.3624950161697603,7.08811411863731e-4,0.019235369689452,0,0.014849599078545165,0.017932928720152393,0.27906677688986864
"Muscogee County, Georgia",2015,200579,41859,0.5075007852267686,0.4924992147732315,0.45366164952462623,0.4507351218223244,0.0033702431460920636,0.022370238160525278,0.003315401911466305,0.02790920285772688,0.038638142577238896,0.21848337083627264
"Newton County, Georgia",2015,105473,50806,0.527850729570601,0.47214927042939897,0.5325533548870327,0.42060053283778787,7.964123519763352e-4,0.007328889858067941,0,0.006295450020384364,0.03242536004475079,0.14473544795168422
"Paulding County, Georgia",2015,152238,60214,0.5114688842470343,0.48853111575296576,0.7453001221771174,0.16692941315571672,0.0015107923120377305,0.016034104494278695,3.350017735388011e-4,0.031102615641298494,0.038787950446012166,0.07795832258661853
"Richmond County, Georgia",2015,201793,41672,0.5174708736180145,0.4825291263819855,0.3827932584381024,0.5553611869589133,0.0023786751770378555,0.01868251128631816,0,0.017076905541817605,0.02370746259781063,0.23085470442167644
"Rockdale County, Georgia",2015,88856,50761,0.5294408931304583,0.4705591068695417,0.4311132619069056,0.5068988025569461,0,0.018895741424327,0,0.010275051769154588,0.032817142342666784,0.1599636032757052
"Troup County, Georgia",2015,69763,39067,0.5260381577627109,0.4739618422372891,0.5952152287028941,0.35662170491521294,0.0036695669624299413,0.017100755414761408,0,0.009632613276378595,0.017760130728323036,0.18456361044572134
"Walker County, Georgia",2015,68066,44358,0.5019539858372756,0.4980460141627244,NA,NA,NA,NA,NA,NA,NA,0.19230769230769232
"Walton County, Georgia",2015,88399,57278,0.5047115917600877,0.4952884082399122,0.7894433194945644,0.19180081222638265,0,0.0011538592065521104,4.4118146132874806e-4,0.00536205160691863,0.011798776004253442,0.11759899651311323
"Whitfield County, Georgia",2015,104216,45894,0.5050376141859215,0.4949623858140785,0.8677938128502342,0.04418707300222614,0.002235741152989944,0.014930528901512244,0,0.058206033622476394,0.012646810470561142,0.14507409280074676
"Hawaii County, Hawaii",2015,196428,60033,0.5055898344431548,0.49441016555684525,0.3314191459466064,0.0061905634634573485,0.009504754922923412,0.21625735638503676,0.1305567434377991,0.008848025739711243,0.29722341010446574,0.18839799872721535
"Honolulu County, Hawaii",2015,998714,77273,0.49140094161091163,0.5085990583890884,0.2234743880630491,0.027204985611496386,0.0013947937047042497,0.41753494994563006,0.08588644997466742,0.006636534583474348,0.23786789811697842,0.09166511550950342
"Kauai County, Hawaii",2015,71735,77140,0.4942217885272182,0.5057782114727818,0.3156618108315327,0.001575242210915174,0.006593712971352896,0.3681048302781069,0.0997560465602565,0.006189447271206524,0.20211890987662925,0.10158855229277765
"Maui County, Hawaii",2015,164593,70497,0.4943102076029965,0.5056897923970035,0.3724277460159302,0.006956553437874029,0.0010085483586786802,0.2757346910257423,0.09444508575698846,0.008050160091862959,0.2413772153129234,0.09659884024818442
"Ada County, Idaho",2015,434211,57399,0.4981679413925488,0.5018320586074512,0.9145530629118102,0.01273113762663774,0.004787994776732971,0.02293355073915677,0.0012367259235717197,0.009751019665554304,0.03400650835653634,0.11779661016949153
"Bannock County, Idaho",2015,83744,41530,0.5115470959113488,0.4884529040886511,0.9004465991593428,0.00863345433702713,0.03323223156285823,0.012872564004585403,0.004059992357661444,0.0175057317539167,0.02324942682460833,0.25305431529365585
"Bonneville County, Idaho",2015,110089,53355,0.5069171306851729,0.4930828693148271,0.9069661819073659,0.001989299566714204,0.0015169544641153976,0.016913588096903416,6.72183415236763e-4,0.04817920046507825,0.023762592084586108,0.1315063945929498
"Canyon County, Idaho",2015,207478,42786,0.5049692015538997,0.4950307984461003,0.8812211415186189,0.0027135407127502676,0.014575039281273195,0.007745399512237442,0.0033449329567472215,0.05528296976064932,0.03511697625772371,0.15722187050642167
"Kootenai County, Idaho",2015,150346,47860,0.5046093677251141,0.49539063227488594,0.9419272877229856,0.0025740624958429225,0.012670772750854695,0.006232290849108057,0,0.0039974458914769934,0.03259814028973169,0.15746964477134978
"Twin Falls County, Idaho",2015,82375,45499,0.5123156297420334,0.4876843702579666,0.9303186646433991,0,0.007368740515933232,0.023550834597875568,0,0.015198786039453717,0.02356297420333839,0.138761114331167
"Adams County, Illinois",2015,67013,46528,0.5088266455762315,0.4911733544237685,0.9288496261919329,0.03456045841851581,0.006685270022234492,0.010102517421992748,2.686045991076358e-4,0,0.019533523346216407,0.13506130779736966
"Champaign County, Illinois",2015,208861,50252,0.4995331823557294,0.5004668176442706,0.7183581424966844,0.12694088412867888,0.0013262408970559367,0.10674084678326734,0.0019582401692991988,0.019457916987853166,0.025217728537161078,0.20693810973392485
"Cook County, Illinois",2015,5238216,56851,0.5150381351208121,0.48496186487918785,0.5634340011942998,0.23658799102595235,0.002806680747796578,0.07029206126666025,4.606530162177352e-4,0.10197746713766671,0.02444114561140663,0.1614824526981473
"DeKalb County, Illinois",2015,104352,55471,0.5038427629561484,0.49615723704385156,0.8390160226924256,0.07915516712664827,9.58295001533272e-4,0.022931999386691198,0,0.0405933762649494,0.017345139527752223,0.17476303317535544
"DuPage County, Illinois",2015,933736,81559,0.5092028153568032,0.49079718464319677,0.7810001970578407,0.04910917004378111,0.0031904092805675266,0.11453879897529923,3.052254598730262e-4,0.028815425345065416,0.02304077383757293,0.07081985014659573
"Kane County, Illinois",2015,530847,70359,0.5013403108616984,0.4986596891383016,0.7319246411866319,0.05930522353898581,0.0018705954823141132,0.03967244799348965,3.221267144770527e-4,0.14640753362079845,0.020497431463302986,0.11069724815995771
"Kankakee County, Illinois",2015,110879,53850,0.5079952019769298,0.4920047980230702,0.7931078021987933,0.15821751639174236,7.305260689580534e-4,0.011426870732961156,7.666014303880808e-4,0.022285554523399382,0.0134651286537577,0.15053884888700644
"Kendall County, Illinois",2015,123355,85979,0.5185278261926959,0.4814721738073041,0.8388715495926391,0.08133436017996838,0,0.033877832272708845,0,0.028073446556685987,0.01784281139799765,0.04761318897637795
"Lake County, Illinois",2015,703910,82113,0.5008651674219715,0.49913483257802843,0.8003849923995965,0.06960548933812562,0.0014959298773990993,0.07193249136963532,1.8042079243085052e-4,0.02887869187822307,0.027521984344589506,0.08939228450347328
"LaSalle County, Illinois",2015,111333,51936,0.4903038631852191,0.5096961368147809,0.9328770445420496,0.02571564585522711,5.38923769232842e-4,0.008038946224389894,0,0.014937170470570272,0.017892269138530356,0.12602191201824148
"McHenry County, Illinois",2015,307343,80125,0.5021620795007532,0.49783792049924674,0.9178409789713773,0.016027695441249677,3.0584721304861346e-4,0.029823356965995647,7.873938889123878e-4,0.02072928291843315,0.014485444600983267,0.09207148563869498
"McLean County, Illinois",2015,173166,65304,0.5137555871244932,0.48624441287550674,0.8322130210318422,0.08441610939791876,0.0017728653430812054,0.04764214684175878,4.5620964854532645e-4,0.008621784876938892,0.024877862859914765,0.11535537130236431
